NUCCORE_ACC	NUCCORE_CreateDate	NUCCORE_GC	BIOSAMPLE_Host	BIOSAMPLE_Host_processed	BIOSAMPLE_IsolationSource	NUCCORE_Length	BIOSAMPLE_Location	BIOSAMPLE_SampleType	NUCCORE_Topology	loc_lat	loc_lng	loc_parsed	plasmidfinder	pmlst	TAXONOMY_class	TAXONOMY_family	TAXONOMY_genus	TAXONOMY_taxon_name	TAXONOMY_order	TAXONOMY_phylum	TAXONOMY_species	TAXONOMY_strain	TAXONOMY_superkingdom	D1	D2
NC_019089.1	2012-11-02	0.5290332218659863			skin	87021			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.019552	3.9697216
NC_019073.1	2012-11-02	0.520968287416426	dog			76878			circular				IncFII(pHN7A8)_1, JN232517, 	IncF RST(F33:A-:B-):FIA(-);FIB(-);FIC(5?);FII(33);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.344645	3.8206800000000003
NC_019072.1	2012-11-02	0.5230619377757406			Human feces	69812			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.921633	4.2769237
NC_019071.1	2012-11-02	0.5226194197380012	Homo sapiens		feces	70382			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.9007125	4.2827462999999995
NC_019057.1	2012-11-02	0.5226865161822891				70262			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.914916000000001	4.2744956
NC_019041.1	2012-11-01	0.4763513146605558				92077			circular				IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-17.592836	-4.869457
NC_019037.1	2012-01-10	0.5277774417901421				82676			circular				IncFII_1, AY458016, 	IncF RST(F11:A-:B-):FIA(-);FIB(-);FIC(5?);FII(11);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.085141999999999	4.227441000000001
NC_019000.1	2011-10-18	0.4618354335739434				73564			circular				IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F19:A-:B9):FIA(-);FIB(9);FIC(5?);FII(19);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.0239650000000005	4.7412767
NC_018998.1	2012-10-26	0.5023017172238763				91019			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli F18+	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_F18+ (488477)	Bacteria (2)	-6.432691999999999	4.2539053
NC_018666.1	2012-10-01	0.4709433148739507				74217			circular				IncFIB(AP001918)_1, AP001918, |IncFII(pRSB107)_1, AJ851089, 	IncF RST(F48:A-:B25):FIA(-);FIB(25);FIC(3?);FII(48);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O104:H4 str. 2011C-3493	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O104:H4_str._2011C-3493 (1133852)	Bacteria (2)	-5.5566597	4.4025419999999995
NC_018662.1	2012-10-01	0.4716763923623516			Stool	75573			circular				IncFIB(AP001918)_1, AP001918, |IncFII(pRSB107)_1, AJ851089, 	IncF RST(F48:A-:B25):FIA(-);FIB(25);FIC(3?);FII(48);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O104:H4 str. 2009EL-2071	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O104:H4_str._2009EL-2071 (1133853)	Bacteria (2)	-5.551453599999999	4.397628299999999
NC_018654.1	2012-11-01	0.4708070014687454			Unknown	74213			circular				IncFII(pRSB107)_1, AJ851089, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F48:A-:B25):FIA(-);FIB(25);FIC(3?);FII(48);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O104:H4 str. 2009EL-2050	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O104:H4_str._2009EL-2050 (1134782)	Bacteria (2)	-5.5660725	4.391063
NC_018651.1	2012-11-01	0.4530720940022329			Unknown	109274			circular				IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O104:H4 str. 2009EL-2050	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O104:H4_str._2009EL-2050 (1134782)	Bacteria (2)	11.284410000000001	-9.118696
NC_017907.1	2012-05-17	0.4760050901561556				92728			circular				IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli Xuzhou21	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_Xuzhou21 (741093)	Bacteria (2)	-17.636426999999998	-4.907282
NC_017724.1	2010-10-21	0.4691287698977816				94797			circular				IncFII_1, AY458016, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(~84);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli ETEC H10407	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_ETEC_H10407 (316401)	Bacteria (2)	-5.109075	3.9505133999999997
NC_017722.1	2010-10-21	0.5102802897377063				66681			circular				IncFII(29)_1, CP003035, 	IncF RST(F12:A-:B-):FIA(-);FIB(-);FIC(5?);FII(12);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli ETEC H10407	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_ETEC_H10407 (316401)	Bacteria (2)	-5.9775267	4.129540400000001
NC_017657.1	2012-05-11	0.4891340536941189	Homo sapiens		urine from child &lt; 5 years old	66078	USA: California		circular	36.7014631	-118.75599740000001	USA,California	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B15):FIA(-);FIB(15);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O55:H7 str. RM12579	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O55:H7_str._RM12579 (1048689)	Bacteria (2)	-6.1705174000000005	2.6262074
NC_017647.1	2012-05-04	0.4920886367404078	Homo sapiens		cerebrospinal fluid of a neonate with meningitis	54289	USA		circular	39.7837304	-100.4458825	USA	IncFII(29)_1, CP003035, |Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O7:K1 str. CE10	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O7:K1_str._CE10 (1072459)	Bacteria (2)	-5.937224400000001	5.384594
NC_017640.1	2012-05-04	0.5037373427431727	porcine		porcine neonatal diarrhea	81475	USA		circular	39.7837304	-100.4458825	USA	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B-):FIA(-);FIB(42?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli UMNK88	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_UMNK88 (696406)	Bacteria (2)	-6.178207	3.4481306000000003
NC_017639.1	2012-05-04	0.4946936482542163	porcine		porcine neonatal diarrhea	81883	USA		circular	39.7837304	-100.4458825	USA	IncFII(pSE11)_1, AP009242, 	IncF RST(F108:A-:B-):FIA(-);FIB(-);FIC(-);FII(108);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli UMNK88	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_UMNK88 (696406)	Bacteria (2)	-5.5125394	2.8485396
NC_017630.1	2012-05-04	0.5100747410288912				114550			circular				IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(29)_1, CP003035, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli UM146	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_UM146 (869729)	Bacteria (2)	-5.897917700000001	5.329836
NC_017627.1	2010-01-28	0.4954828577982461				113346			circular				IncFIC(FII)_1, AP001918, 	IncF RST(F9:A-:B-):FIA(-);FIB(-);FIC(1?);FII(9,9);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli 042	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_042 (216592)	Bacteria (2)	-5.923945400000001	4.23728
NC_016039.1	2011-09-30	0.5228022095662228	pig			70060			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.8536077	4.2464585
NC_014615.1	2010-10-15	0.5020856347754697				165657			circular				IncFII(pSFO)_1, AF401292, |IncFII_1, AY458016, |IncQ1_1, M28829, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F36:A-:B6):FIA(-);FIB(6);FIC(-);FII(36,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.8877664	4.379943
NC_014385.1	2010-08-11	0.5128805135638849	Homo sapiens			144871			circular				IncFIA_1, AP001918, |IncN_1, AY046276, |IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)|IncN MLST(9):repN(5);traJ(6);korA(3)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.5469346	-8.12085
NC_014384.1	2010-08-11	0.5200890973827644	Homo sapiens			118525			circular				IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.545883	-8.119634
NC_014382.1	2010-08-11	0.5148915989159891	Homo sapiens			73801			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.829186	3.5564375
NC_014233.1	2010-06-02	0.4822739593243461				55709			circular				IncFII(pRSB107)_1, AJ851089, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F111:A-:B-):FIA(-);FIB(~45);FIC(5?);FII(111);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli ETEC 1392/75	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_ETEC_1392/75 (762608)	Bacteria (2)	-5.6079807	3.7472269999999996
NC_014232.1	2010-06-02	0.476658452536399				101857			circular				IncFII(pCoo)_1, CR942285, 	IncF RST(F11:A-:B-):FIA(-);FIB(-);FIC(5?);FII(11);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli ETEC 1392/75	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_ETEC_1392/75 (762608)	Bacteria (2)	-5.378662	3.9363230000000002
NC_013942.1	2010-03-19	0.4887198678807897	Homo sapiens		infant with diarrhea	66001	Germany		circular	51.0834196	10.4234469	Germany	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B15):FIA(-);FIB(15);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O55:H7 str. CB9615	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O55:H7_str._CB9615 (701177)	Bacteria (2)	-6.162053599999999	2.612749
NC_013655.1	2009-12-22	0.5104009154440312				122345			circular				IncFII(29)_1, CP003035, |Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli SE15	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_SE15 (431946)	Bacteria (2)	-5.938754	5.4056854
NC_013507.1	2009-11-17	0.5115658628193281				67094			circular				IncFII(29)_1, CP003035, 	IncF RST(F12:A-:B-):FIA(-);FIB(-);FIC(5?);FII(12);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli ETEC H10407	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_ETEC_H10407 (316401)	Bacteria (2)	-5.992527	4.1541643
NC_013366.1	2009-10-07	0.4999485133221779				77690			circular				IncFII(pRSB107)_1, AJ851089, 	IncF RST(F5:A-:B-):FIA(-);FIB(-);FIC(3?);FII(5);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O111:H- str. 11128	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O111:H-_str._11128 (585396)	Bacteria (2)	-6.295132	3.1617319999999998
NC_013362.1	2009-10-07	0.5250059180935848				63365			circular				IncFII(29)_1, CP003035, 	IncF RST(F30:A-:B-):FIA(-);FIB(-);FIC(5?);FII(30);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O26:H11 str. 11368	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O26:H11_str._11368 (573235)	Bacteria (2)	-6.7949057	3.7272252999999997
NC_013354.1	2009-10-07	0.4911179943345776				75546			circular				IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B13):FIA(-);FIB(13);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.3853664000000006	2.9374222999999997
NC_013175.1	2009-08-30	0.5102957398749803	Homo sapiens		human urinary tract infection	114222			circular				IncFII(29)_1, CP003035, |Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.894368599999999	5.3349724
NC_013122.1	2009-08-21	0.5269449360196025				117536			circular				IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.559318	-8.134302
NC_013121.1	2009-08-21	0.5269656124459059				64471			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.4557047	4.418229
NC_013010.1	2009-07-23	0.4789378547795478				94601			circular				IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(20?);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7 str. TW14359	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O157:H7_str._TW14359 (544404)	Bacteria (2)	1.3306117	14.259885
NC_012944.1	2009-07-14	0.483846720920484	bovine		septicemia	138362	USA		circular	39.7837304	-100.4458825	USA	IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B7):FIA(2,6);FIB(7);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli Vir68	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_Vir68 (563770)	Bacteria (2)	-6.701935000000001	2.6921332000000002
NC_011980.1	2009-01-28	0.4876107480029049				103275			circular				IncFIC(FII)_1, AP001918, |IncFIB(AP001918)_1, AP001918, 	IncF RST(--:A-:B1):FIA(-);FIB(1);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli chi7122	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_chi7122 (475609)	Bacteria (2)	-8.528875	3.1174896
NC_011917.1	2009-01-18	0.4616946087341643				108379			circular				IncFIB(pLF82-PhagePlasmid)_1, CU638872, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli LF82	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_LF82 (591946)	Bacteria (2)	11.374393	-9.209397000000001
NC_011812.1	2009-01-06	0.5075467818219206				72946			circular				IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.427033	4.3184037
NC_011752.1	2008-12-16	0.4613007367346375				72482			circular				IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F19:A-:B9):FIA(-);FIB(9);FIC(5?);FII(19);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli 55989	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_55989 (585055)	Bacteria (2)	-6.0208379999999995	4.70806
NC_011747.1	2008-12-16	0.4929288099631685				133853			circular				IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F24:A-:B1):FIA(-);FIB(1);FIC(-);FII(24);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli S88	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_S88 (585035)	Bacteria (2)	-8.418331	2.7562544
NC_011603.1	2008-11-26	0.4801281920431117				97978			circular				IncFIB(pB171)_1, AB024946, |IncFII(pCoo)_1, CR942285, 	IncF RST(F13:A-:B23):FIA(-);FIB(23);FIC(6?);FII(13);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O127:H6 str. E2348/69	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O127:H6_str._E2348/69 (574521)	Bacteria (2)	-6.7918367	2.9071379
NC_011416.1	2008-10-23	0.4858888613657006				60555			circular				IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B12):FIA(-);FIB(12);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli SE11	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_SE11 (409438)	Bacteria (2)	-5.7412434	2.9409058
NC_011413.1	2008-10-23	0.5023695122753901				91158			circular				IncFII(pSE11)_1, AP009242, 	IncF RST(F20:A-:B-):FIA(-);FIB(-);FIC(-);FII(20);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli SE11	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_SE11 (409438)	Bacteria (2)	-5.7351980000000005	2.9400458
NC_011350.1	2008-10-10	0.4788681797049998				94644			circular				IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(20?);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7 str. EC4115	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_O157:H7_str._EC4115 (444450)	Bacteria (2)	1.3314268999999999	14.259004000000001
NC_010862.1	2008-06-11	0.4808330461326375				101558			circular				IncFIB(pB171)_1, AB024946, |IncFII(pCoo)_1, CR942285, 	IncF RST(F13:A-:B23):FIA(-);FIB(23);FIC(6?);FII(13);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.8225926999999995	2.9284875
NC_010558.1	2008-04-01	0.5126194880824207				168113			circular				IncFIA_1, AP001918, |IncFII_1, AY458016, |IncFII(pCoo)_1, CR942285, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B1):FIA(1,6);FIB(1);FIC(-);FII(22,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.8492966	5.6179333
NC_010488.1	2008-03-21	0.5081186752529899				130440			circular				IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F24:A-:B1):FIA(-);FIB(1);FIC(-);FII(24);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli SMS-3-5	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_SMS-3-5 (439855)	Bacteria (2)	-7.922919800000001	2.9563577000000003
NC_010409.1	2008-03-05	0.4947351690706083				151002			circular				IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B1):FIA(-);FIB(1);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.458784	2.8990426
NC_009837.1	2007-09-21	0.4964560579886479			lesion site (lung) of a dead turkey with colibacillosis	174241			circular				IncFIC(FII)_1, AP001918, |IncFIB(AP001918)_1, AP001918, 	IncF RST(--:A-:B6):FIA(-);FIB(6);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli APEC O1	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)	Escherichia_coli_APEC_O1 (405955)	Bacteria (2)	-8.468815	2.875266
